day_number,floor,process,assigned_trade,planned_remaining,is_valid,task_status,initial_production_rate,actual_efficiency,remain_work,is_rework,today_workload,predecessor_processes,pre_remain_work,trade_available,prerequisites_completed,can_start
65,2,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
65,3,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
65,4,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
65,5,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
65,1,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
65,2,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
65,3,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
65,4,Partition phase 1,Partition,818,FALSE,in_progress,55,51,767,FALSE,51,null,null,0,TRUE,FALSE
65,5,Partition phase 1,Partition,818,FALSE,pending,55,null,818,null,0,null,null,0,TRUE,FALSE
65,1,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
65,2,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
65,3,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
65,4,Partition phase 2,Partition,19,FALSE,pending,51,null,19,null,0,Pipes in the wall,175,0,FALSE,FALSE
65,5,Partition phase 2,Partition,19,FALSE,pending,51,null,19,null,0,Pipes in the wall,175,0,FALSE,FALSE
65,1,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,0,TRUE,FALSE
65,2,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,79,0,FALSE,FALSE
65,3,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,164,0,FALSE,FALSE
65,4,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,164,0,FALSE,FALSE
65,5,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,164,0,FALSE,FALSE
65,1,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
65,2,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
65,3,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
65,4,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
65,5,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
65,1,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
65,2,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
65,3,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
65,4,Pipes in the wall,Plumbing,175,FALSE,pending,37,null,175,null,0,Partition phase 1,767,1,FALSE,FALSE
65,5,Pipes in the wall,Plumbing,175,FALSE,pending,37,null,175,null,0,Partition phase 1,818,1,FALSE,FALSE
65,1,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,0,0,TRUE,FALSE
65,2,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,0,FALSE,FALSE
65,3,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,0,FALSE,FALSE
65,4,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,0,FALSE,FALSE
65,5,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,0,FALSE,FALSE
66,1,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
66,2,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
66,3,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
66,4,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
66,5,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
66,1,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,0,TRUE,FALSE
66,2,Electric conduits in the wall,Electricity,164,TRUE,in_progress,41,38,41,FALSE,38,Partition phase 2,0,0,TRUE,FALSE
66,3,Electric conduits in the wall,Electricity,164,FALSE,pending,41,null,164,null,0,Partition phase 2,0,0,TRUE,FALSE
66,4,Electric conduits in the wall,Electricity,164,FALSE,pending,41,null,164,null,0,Partition phase 2,19,0,FALSE,FALSE
66,5,Electric conduits in the wall,Electricity,164,FALSE,pending,41,null,164,null,0,Partition phase 2,19,0,FALSE,FALSE
66,1,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
66,2,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
66,3,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
66,4,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
66,5,Floor tiling,Tiling,661,TRUE,in_progress,62,57,15,FALSE,57,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
66,1,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
66,2,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
66,3,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
66,4,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
66,5,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
66,1,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
66,2,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
66,3,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
66,4,Partition phase 1,Partition,818,TRUE,in_progress,55,58,709,FALSE,58,null,null,0,TRUE,FALSE
66,5,Partition phase 1,Partition,818,FALSE,pending,55,null,818,null,0,null,null,0,TRUE,FALSE
66,1,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
66,2,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
66,3,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
66,4,Partition phase 2,Partition,19,FALSE,pending,51,null,19,null,0,Pipes in the wall,175,0,FALSE,FALSE
66,5,Partition phase 2,Partition,19,FALSE,pending,51,null,19,null,0,Pipes in the wall,175,0,FALSE,FALSE
66,1,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,0,TRUE,FALSE
66,2,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,41,0,FALSE,FALSE
66,3,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,164,0,FALSE,FALSE
66,4,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,164,0,FALSE,FALSE
66,5,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,164,0,FALSE,FALSE
66,1,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
66,2,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
66,3,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
66,4,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
66,5,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
66,1,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
66,2,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
66,3,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
66,4,Pipes in the wall,Plumbing,175,FALSE,pending,37,null,175,null,0,Partition phase 1,709,1,FALSE,FALSE
66,5,Pipes in the wall,Plumbing,175,FALSE,pending,37,null,175,null,0,Partition phase 1,818,1,FALSE,FALSE
66,1,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,0,0,TRUE,FALSE
66,2,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,0,FALSE,FALSE
66,3,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,0,FALSE,FALSE
66,4,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,0,FALSE,FALSE
66,5,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,0,FALSE,FALSE
67,1,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
67,2,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
67,3,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
67,4,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
67,5,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
67,1,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,1,TRUE,FALSE
67,2,Electric conduits in the wall,Electricity,164,TRUE,completed,41,42,0,FALSE,41,Partition phase 2,0,1,TRUE,FALSE
67,3,Electric conduits in the wall,Electricity,164,FALSE,pending,41,null,164,null,0,Partition phase 2,0,1,TRUE,TRUE
67,4,Electric conduits in the wall,Electricity,164,FALSE,pending,41,null,164,null,0,Partition phase 2,19,1,FALSE,FALSE
67,5,Electric conduits in the wall,Electricity,164,FALSE,pending,41,null,164,null,0,Partition phase 2,19,1,FALSE,FALSE
67,1,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",1,TRUE,FALSE
67,2,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",1,TRUE,FALSE
67,3,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",1,TRUE,FALSE
67,4,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",1,TRUE,FALSE
67,5,Floor tiling,Tiling,661,TRUE,completed,62,64,0,FALSE,15,"Pipes in the floor, Electric conduits in the floor","0, 0",1,TRUE,FALSE
67,1,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
67,2,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
67,3,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
67,4,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
67,5,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
67,1,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
67,2,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
67,3,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
67,4,Partition phase 1,Partition,818,TRUE,in_progress,55,54,655,FALSE,54,null,null,0,TRUE,FALSE
67,5,Partition phase 1,Partition,818,FALSE,pending,55,null,818,null,0,null,null,0,TRUE,FALSE
67,1,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
67,2,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
67,3,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
67,4,Partition phase 2,Partition,19,FALSE,pending,51,null,19,null,0,Pipes in the wall,175,0,FALSE,FALSE
67,5,Partition phase 2,Partition,19,FALSE,pending,51,null,19,null,0,Pipes in the wall,175,0,FALSE,FALSE
67,1,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,0,TRUE,FALSE
67,2,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,0,0,TRUE,FALSE
67,3,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,164,0,FALSE,FALSE
67,4,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,164,0,FALSE,FALSE
67,5,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,164,0,FALSE,FALSE
67,1,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
67,2,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
67,3,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
67,4,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
67,5,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
67,1,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
67,2,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
67,3,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
67,4,Pipes in the wall,Plumbing,175,FALSE,pending,37,null,175,null,0,Partition phase 1,655,1,FALSE,FALSE
67,5,Pipes in the wall,Plumbing,175,FALSE,pending,37,null,175,null,0,Partition phase 1,818,1,FALSE,FALSE
67,1,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,0,1,TRUE,TRUE
67,2,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,1,FALSE,FALSE
67,3,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,1,FALSE,FALSE
67,4,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,1,FALSE,FALSE
67,5,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,1,FALSE,FALSE
68,1,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
68,2,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
68,3,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
68,4,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
68,5,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
68,1,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,0,TRUE,FALSE
68,2,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,0,TRUE,FALSE
68,3,Electric conduits in the wall,Electricity,164,FALSE,in_progress,41,42,122,FALSE,42,Partition phase 2,0,0,TRUE,FALSE
68,4,Electric conduits in the wall,Electricity,164,FALSE,pending,41,null,164,null,0,Partition phase 2,19,0,FALSE,FALSE
68,5,Electric conduits in the wall,Electricity,164,FALSE,pending,41,null,164,null,0,Partition phase 2,19,0,FALSE,FALSE
68,1,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
68,2,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
68,3,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
68,4,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
68,5,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
68,1,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
68,2,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
68,3,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
68,4,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
68,5,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
68,1,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
68,2,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
68,3,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
68,4,Partition phase 1,Partition,818,TRUE,in_progress,55,56,599,FALSE,56,null,null,0,TRUE,FALSE
68,5,Partition phase 1,Partition,818,FALSE,pending,55,null,818,null,0,null,null,0,TRUE,FALSE
68,1,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
68,2,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
68,3,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
68,4,Partition phase 2,Partition,19,FALSE,pending,51,null,19,null,0,Pipes in the wall,175,0,FALSE,FALSE
68,5,Partition phase 2,Partition,19,FALSE,pending,51,null,19,null,0,Pipes in the wall,175,0,FALSE,FALSE
68,1,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,0,TRUE,FALSE
68,2,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,0,0,TRUE,FALSE
68,3,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,122,0,FALSE,FALSE
68,4,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,164,0,FALSE,FALSE
68,5,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,164,0,FALSE,FALSE
68,1,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
68,2,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
68,3,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
68,4,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
68,5,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
68,1,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
68,2,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
68,3,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
68,4,Pipes in the wall,Plumbing,175,FALSE,pending,37,null,175,null,0,Partition phase 1,599,1,FALSE,FALSE
68,5,Pipes in the wall,Plumbing,175,FALSE,pending,37,null,175,null,0,Partition phase 1,818,1,FALSE,FALSE
68,1,Wall tiling,Tiling,271,FALSE,in_progress,27,29,242,FALSE,29,Partition phase 3,0,0,TRUE,FALSE
68,2,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,0,FALSE,FALSE
68,3,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,0,FALSE,FALSE
68,4,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,0,FALSE,FALSE
68,5,Wall tiling,Tiling,271,FALSE,pending,27,null,271,null,0,Partition phase 3,216,0,FALSE,FALSE
69,1,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
69,2,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
69,3,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
69,4,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
69,5,Electric conduits in the floor,Electricity,74,TRUE,completed,51,null,0,null,0,Gravel base layer,0,0,TRUE,FALSE
69,1,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,0,TRUE,FALSE
69,2,Electric conduits in the wall,Electricity,164,TRUE,completed,41,null,0,null,0,Partition phase 2,0,0,TRUE,FALSE
69,3,Electric conduits in the wall,Electricity,164,TRUE,in_progress,41,37,85,FALSE,37,Partition phase 2,0,0,TRUE,FALSE
69,4,Electric conduits in the wall,Electricity,164,FALSE,pending,41,null,164,null,0,Partition phase 2,19,0,FALSE,FALSE
69,5,Electric conduits in the wall,Electricity,164,FALSE,pending,41,null,164,null,0,Partition phase 2,19,0,FALSE,FALSE
69,1,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
69,2,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
69,3,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
69,4,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
69,5,Floor tiling,Tiling,661,TRUE,completed,62,null,0,null,0,"Pipes in the floor, Electric conduits in the floor","0, 0",0,TRUE,FALSE
69,1,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
69,2,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
69,3,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
69,4,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
69,5,Gravel base layer,Gravel,154,TRUE,completed,34,null,0,null,0,null,null,1,TRUE,FALSE
69,1,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
69,2,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
69,3,Partition phase 1,Partition,818,TRUE,completed,55,null,0,null,0,null,null,0,TRUE,FALSE
69,4,Partition phase 1,Partition,818,TRUE,in_progress,55,0,599,TRUE,0,null,null,0,TRUE,FALSE
69,5,Partition phase 1,Partition,818,FALSE,pending,55,null,818,null,0,null,null,0,TRUE,FALSE
69,1,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
69,2,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
69,3,Partition phase 2,Partition,19,TRUE,completed,51,null,0,null,0,Pipes in the wall,0,0,TRUE,FALSE
69,4,Partition phase 2,Partition,19,FALSE,pending,51,null,19,null,0,Pipes in the wall,175,0,FALSE,FALSE
69,5,Partition phase 2,Partition,19,FALSE,pending,51,null,19,null,0,Pipes in the wall,175,0,FALSE,FALSE
69,1,Partition phase 3,Partition,216,TRUE,completed,32,null,0,null,0,Electric conduits in the wall,0,0,TRUE,FALSE
69,2,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,0,0,TRUE,FALSE
69,3,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,85,0,FALSE,FALSE
69,4,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,164,0,FALSE,FALSE
69,5,Partition phase 3,Partition,216,FALSE,pending,32,null,216,null,0,Electric conduits in the wall,164,0,FALSE,FALSE
69,1,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
69,2,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
69,3,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
69,4,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
69,5,Pipes in the floor,Plumbing,103,TRUE,completed,69,null,0,null,0,Gravel base layer,0,1,TRUE,FALSE
69,1,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
69,2,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
69,3,Pipes in the wall,Plumbing,175,TRUE,completed,37,null,0,null,0,Partition phase 1,0,1,TRUE,FALSE
69,4,Pipes in the wall,Plumbing,175,FALSE,pending,37,null,175,null,0,Partition phase 1,599,1,FALSE,FALSE
69,5,Pipes in the wall,Plumbing,175,FALSE,pending,37,null,175,null,0,Partition phase 1,818,1,FALSE,FALSE
69,1,Wall tiling,Tiling,271,TRUE,in_progress,27,0,242,TRUE,0,Partition phase 3,0,0,TRUE,FALSE
